Time(s),Sensor(g),Hammer(N)
1.457088167506543144e-02,2.811170603199999896e+00,-1.503034587772727093e+01
1.460994570100394505e-02,1.151394714400000074e+00,-1.503617206999999745e+01
1.464900972694245865e-02,1.127477931999999905e+00,-1.502202274590908893e+01
1.468807375288097225e-02,1.100632564000000091e+00,-1.504199826227272574e+01
1.472713777881948585e-02,3.495723819999999593e-01,-1.499760822590908838e+01
1.476620180475799772e-02,1.179460326400000092e+00,-1.505559271090908879e+01
1.480526583069651132e-02,2.940272418399999754e+00,-1.503201050409090733e+01
1.484432985663502493e-02,2.691952764399999865e+00,-1.507917491772727026e+01
1.488339388257353853e-02,1.378482122799999932e+00,-1.510220224909090625e+01
1.492245790851205040e-02,-3.468245359999999611e-02,-1.512772651999999773e+01
1.496152193445056400e-02,-1.766208689599999992e+00,-1.509637605681817973e+01
1.500058596038907760e-02,-3.132515896400000166e+00,-1.510719612818181545e+01
1.503964998632759120e-02,-3.154602312800000252e+00,-1.508611086090908948e+01
1.507871401226610480e-02,-3.845264084000000193e-01,-1.514215328181817988e+01
1.511777803820461667e-02,2.402144814399999717e+00,-1.516407086227272494e+01
1.515684206414313027e-02,2.897685902799999713e+00,-1.511052538090908826e+01
1.519590609008164388e-02,3.543927125199999750e+00,-1.501064779909090774e+01
1.523497011602015748e-02,3.292312812399999622e+00,-1.505198602045454415e+01
1.527403414195866935e-02,1.221924817599999935e+00,-1.506752253318181545e+01
1.531309816789718295e-02,-7.591413163999999325e-01,-1.508944011363636228e+01
1.535216219383569655e-02,-1.756446737599999919e+00,-1.509693093227272520e+01
1.539122621977421015e-02,-1.494582375199999813e+00,-1.514714716090908908e+01
1.543029024571272376e-02,-2.086892479999999939e-01,-1.515547029272727109e+01
1.546935427165123562e-02,1.660114437999999915e+00,-1.519486644999999747e+01
1.550841829758974923e-02,3.585781494399999936e+00,-1.520873833636363415e+01
1.554748232352826283e-02,4.262772865599999683e+00,-1.526672282136363457e+01
1.558654634946677643e-02,3.745755482799999925e+00,-1.527199413818181561e+01
1.562561037540528830e-02,1.069028244400000105e+00,-1.534607001136363458e+01
1.566467440134380190e-02,-1.567430941999999883e+00,-1.540544168499999778e+01
1.570373842728231550e-02,-1.623318117199999966e+00,-1.530917079363636191e+01
1.574280245322082911e-02,-6.358966723999999182e-01,-1.518099456363636079e+01
1.578186647915934271e-02,-3.980711168000000133e-01,-1.519347926136363469e+01
1.582093050509785631e-02,-6.567628447999999119e-01,-1.513854659136363523e+01
1.585999453103636991e-02,2.304765675999999874e-01,-1.511524182227272561e+01
1.589905855697488005e-02,9.718968219999999381e-01,-1.513882402909090708e+01
1.593812258291339365e-02,-3.083831827999999886e-01,-1.514936666272727095e+01
1.597718660885190725e-02,-9.671929183999999902e-01,-1.521844865681817893e+01
1.601625063479042085e-02,1.101974832400000048e+00,-1.526339356863636176e+01
1.605531466072893446e-02,2.488538089599999559e+00,-1.518154943909090626e+01
1.609437868666744806e-02,1.560176454400000079e+00,-1.516573548863636134e+01
1.613344271260596166e-02,1.602884994400000096e+00,-1.513466246318181696e+01
1.617250673854447526e-02,2.567243827599999584e+00,-1.509887299636363522e+01
1.621157076448298887e-02,1.374821390799999987e+00,-1.512467470499999855e+01
1.625063479042149900e-02,-1.133146102400000022e+00,-1.524008879954545215e+01
1.628969881636001260e-02,-2.296648756400000213e+00,-1.518571100499999815e+01
1.632876284229852620e-02,-1.561085673200000024e+00,-1.520235726863636216e+01
1.636782686823703981e-02,-1.022839711999999901e-01,-1.518765306909090640e+01
1.640689089417555341e-02,6.495083571999999972e-01,-1.511607413545454293e+01
1.644595492011406701e-02,2.519776335999999617e+00,-1.516934217909090776e+01
1.648501894605258061e-02,4.482416785599999898e+00,-1.514409534590908812e+01
1.652408297199109422e-02,3.209580269199999947e+00,-1.514964410045454279e+01
1.656314699792960782e-02,7.357796079999999739e-01,-1.517100680545454416e+01
1.660221102386812142e-02,-1.124970467599999857e+00,-1.514215328181817988e+01
1.664127504980663155e-02,-2.155588550000000048e+00,-1.515630260590908840e+01
1.668033907574514516e-02,-2.236734776000000036e+00,-1.512578445590908949e+01
1.671940310168365876e-02,-1.539243305599999889e+00,-1.510608637727272452e+01
1.675846712762217236e-02,7.207706068000000466e-01,-1.508999498909090775e+01
1.679753115356068596e-02,3.807865902399999669e+00,-1.506890972181818000e+01
1.683659517949919956e-02,5.470692401199999999e+00,-1.514048865545454348e+01
1.687565920543771317e-02,5.508641989600000066e+00,-1.508777548727272588e+01
1.691472323137622677e-02,4.242272766399999284e+00,-1.508416879681817946e+01
1.695378725731474037e-02,2.661202615599999710e+00,-1.506336096727272533e+01
1.699285128325325051e-02,1.288794188800000073e+00,-1.504588239045454401e+01
1.703191530919176411e-02,-4.139342887999999943e-01,-1.502091299499999799e+01
1.707097933513027771e-02,-4.969108808000000099e-01,-1.514215328181817988e+01
1.711004336106879131e-02,1.784579326000000021e+00,-1.517988481272726986e+01
1.714910738700730491e-02,3.496215584799999831e+00,-1.510858331681818001e+01
1.718817141294581852e-02,4.184921298399999934e+00,-1.504116594909090665e+01
1.722723543888433212e-02,5.293512972399999406e+00,-1.505559271090908879e+01
1.726629946482284572e-02,5.316331535199999792e+00,-1.509332424181818055e+01
1.730536349076135932e-02,3.762716874399999689e+00,-1.508666573636363495e+01
1.734442751669986946e-02,1.676831780799999949e+00,-1.507917491772727026e+01
1.738349154263838306e-02,4.345013643999999786e-01,-1.504893420545454319e+01
1.742255556857689666e-02,1.726370020000000116e-01,-1.506946459727272547e+01
1.746161959451541026e-02,-8.251601840000000188e-02,-1.503312025499999827e+01
1.750068362045392387e-02,1.473742840000000220e-02,-1.497236139272727051e+01
1.753974764639243747e-02,1.127599956400000103e+00,-1.493629448818181693e+01
1.757881167233095107e-02,2.774929356399999936e+00,-1.486332836590908890e+01
1.761787569826946467e-02,3.774065143599999672e+00,-1.488274900681818025e+01
1.765693972420797828e-02,3.563329004799999922e+00,-1.484418516272727118e+01
1.769600375014648841e-02,3.150886532799999529e+00,-1.487026430909090635e+01
1.773506777608500201e-02,2.586401658399999803e+00,-1.495654744227272559e+01
1.777413180202351561e-02,1.038644168800000100e+00,-1.496209619681818026e+01
1.781319582796202922e-02,-5.074049791999999393e-01,-1.491548665863636103e+01
1.785225985390054282e-02,-7.751265127999998894e-01,-1.490411171181817984e+01
1.789132387983905642e-02,-1.869725719999999758e-02,-1.484973391727272585e+01
1.793038790577757002e-02,1.149076250800000087e+00,-1.480589875636363395e+01
1.796945193171608363e-02,1.974083219199999961e+00,-1.480201462818181568e+01
1.800851595765459723e-02,2.879504267199999745e+00,-1.482670658590908808e+01
1.804757998359310736e-02,3.898774080399999509e+00,-1.481782857863636238e+01
1.808664400953162096e-02,3.832514831199999694e+00,-1.476622516136363394e+01
1.812570803547013457e-02,2.719652303199999732e+00,-1.473903626409090784e+01
1.816477206140864817e-02,1.269636358000000076e+00,-1.475068864863636087e+01
1.820383608734716177e-02,4.270578759999999474e-01,-1.478675555318181623e+01
1.824290011328567537e-02,-1.070425560799999953e+00,-1.478203911181818064e+01
1.828196413922418898e-02,-2.992553909600000228e+00,-1.476456053499999754e+01
1.832102816516270258e-02,-2.841243653600000307e+00,-1.472682900409090756e+01
1.836009219110121618e-02,-1.017344946799999983e+00,-1.474486245636363435e+01
1.839915621703972631e-02,6.210766720000000518e-01,-1.478314886272727158e+01
1.843822024297823992e-02,1.808862181599999897e+00,-1.480673106954545304e+01
1.847728426891675352e-02,2.376153617199999957e+00,-1.478481348909090798e+01
1.851634829485526712e-02,2.213495091999999609e+00,-1.480700850727272488e+01
1.855541232079378072e-02,1.450964616400000073e+00,-1.482559683499999892e+01
1.859447634673229433e-02,-8.573709583999999939e-01,-1.482060295590908972e+01
1.863354037267080793e-02,-2.549483313200000101e+00,-1.482032551818181609e+01
1.867260439860932153e-02,-2.652105833600000295e+00,-1.480256950363636115e+01
1.871166842454783513e-02,-2.793044015600000041e+00,-1.480562131863636210e+01
1.875073245048634873e-02,-2.082862007600000176e+00,-1.481338957499999864e+01
1.878979647642485887e-02,-9.801275047999998824e-01,-1.475263071272727089e+01
1.882886050236337247e-02,-1.495483999999977498e-04,-1.471684124590908915e+01
1.886792452830188607e-02,1.322106849999999945e+00,-1.468271640545454382e+01
1.890698855424039967e-02,8.805005463999999726e-01,-1.472849363045454396e+01
1.894605258017891328e-02,-9.366868183999998987e-01,-1.475429533909090729e+01
1.898511660611742688e-02,-2.002814001199999971e+00,-1.471267967999999726e+01
1.902418063205594048e-02,-3.540443465600000117e+00,-1.466828964363636167e+01
1.906324465799445408e-02,-4.929813283999999740e+00,-1.462695142227272527e+01
1.910230868393296769e-02,-4.585826500400000505e+00,-1.467106402090908901e+01
1.914137270987147782e-02,-3.434526286400000128e+00,-1.463222273909090632e+01
1.918043673580999142e-02,-1.473472153999999978e+00,-1.461252466045454312e+01
1.921950076174850502e-02,2.908786455999999854e-01,-1.457090900136363487e+01
1.925856478768701863e-02,5.590882768000000613e-01,-1.454177803999999874e+01
1.929762881362553223e-02,6.798924328000000017e-01,-1.452069277272727099e+01
1.933669283956404583e-02,2.313307383999999856e-01,-1.447630273636363363e+01
1.937575686550255943e-02,-1.037234923999999836e+00,-1.446187597454545326e+01
1.941482089144107304e-02,-2.448813183199999965e+00,-1.443912608090908911e+01
1.945388491737958664e-02,-3.234284246000000085e+00,-1.446825704227272524e+01
1.949294894331809677e-02,-2.608177049600000075e+00,-1.446298572545454419e+01
1.953201296925661037e-02,-1.501293717199999822e+00,-1.447214117045454351e+01
1.957107699519512398e-02,-9.585291859999999220e-01,-1.447574786090908816e+01
1.961014102113363758e-02,-1.672009519999999860e-01,-1.444439739772727016e+01
1.964920504707215118e-02,6.590262604000000080e-01,-1.446936679318181618e+01
1.968826907301066478e-02,6.429190395999999641e-01,-1.453456465909090767e+01
1.972733309894917839e-02,3.932571171999999504e-01,-1.450765319954545340e+01
1.976639712488769199e-02,-2.795854244000000044e-01,-1.457340594090908859e+01
1.980546115082620559e-02,-8.078290519999999919e-01,-1.458811014045454435e+01
1.984452517676471572e-02,-7.385191927999998907e-01,-1.459227170636363446e+01
1.988358920270322933e-02,-1.031621801600000055e+00,-1.457673519363636139e+01
1.992265322864174293e-02,-1.023202117999999938e+00,-1.458616807636363433e+01
1.996171725458025653e-02,-3.610977236000000312e-01,-1.456092124318181646e+01
2.000078128051877013e-02,1.227290223999999985e-01,-1.456730231090908845e+01
2.003984530645728374e-02,8.759856435999999746e-01,-1.456674743545454298e+01
2.007890933239579734e-02,1.296603750400000088e+00,-1.455759199045454366e+01
2.011797335833431094e-02,1.263169064800000019e+00,-1.452846102909090753e+01
2.015703738427282454e-02,1.175799594399999926e+00,-1.459893021181818007e+01
2.019610141021133468e-02,1.647054159999999934e-01,-1.457312850318181674e+01
2.023516543614984828e-02,-1.058589193999999845e+00,-1.458006444636363419e+01
2.027422946208836188e-02,-1.710809611999999813e+00,-1.461529903772727046e+01
2.031329348802687548e-02,-1.611969847999999983e+00,-1.462084779227272513e+01
2.035235751396538909e-02,-1.022347947199999885e+00,-1.462029291681817966e+01
2.039142153990390269e-02,-1.086292399999999880e-01,-1.456369562045454380e+01
2.043048556584241629e-02,1.035959631999999964e+00,-1.458228394818181606e+01
2.046954959178092989e-02,1.527229866399999914e+00,-1.459615583454545273e+01
2.050861361771944349e-02,1.330404509200000085e+00,-1.457146387681818034e+01
2.054767764365795363e-02,6.329130388000000496e-01,-1.455703711499999820e+01
2.058674166959646723e-02,-2.090553211999999772e-01,-1.464692693863636208e+01
2.062580569553498083e-02,-4.639642928000000111e-01,-1.464664950090908846e+01
2.066486972147349443e-02,-3.441363319999999892e-01,-1.459976252499999738e+01
2.070393374741200804e-02,-6.640879759999999965e-02,-1.453428722136363405e+01
2.074299777335052164e-02,5.256535911999999922e-01,-1.458811014045454435e+01
2.078206179928903524e-02,9.363877216000000558e-01,-1.460336921545454381e+01
2.082112582522754884e-02,9.823909204000000894e-01,-1.459088451772727169e+01
2.086018985116606245e-02,6.981960928000000566e-01,-1.454066828909090781e+01
2.089925387710457258e-02,5.505465687999999691e-01,-1.450265932045454420e+01
2.093831790304308618e-02,1.068784195599999931e+00,-1.446270828772727057e+01
2.097738192898159978e-02,1.398128051200000055e+00,-1.448129661545454283e+01
2.101644595492011339e-02,1.353711169599999931e+00,-1.448101917772727099e+01
2.105550998085862699e-02,1.903675140400000076e+00,-1.449655569045454406e+01
2.109457400679714059e-02,2.342962980399999839e+00,-1.447879967590908912e+01
2.113363803273565419e-02,1.991166635200000146e+00,-1.451486658045454270e+01
2.117270205867416780e-02,1.752852982000000059e+00,-1.448545818136363472e+01
2.121176608461268140e-02,1.882442894800000044e+00,-1.438696778818181699e+01
2.125083011055119153e-02,2.079512300799999824e+00,-1.441027255727272482e+01
2.128989413648970513e-02,2.269016193999999764e+00,-1.438946472772727070e+01
2.132895816242821874e-02,2.143209037599999700e+00,-1.443607426590908815e+01
2.136802218836673234e-02,2.039976395199999626e+00,-1.439529091999999899e+01
2.140708621430524594e-02,1.688180049999999932e+00,-1.444273277136363376e+01
2.144615024024375954e-02,1.200936620800000076e+00,-1.448989718499999846e+01
2.148521426618227315e-02,1.084891416400000086e+00,-1.444217789590908829e+01
2.152427829212078675e-02,7.960596615999999681e-01,-1.442969319818181617e+01
2.156334231805930035e-02,8.152174923999999656e-01,-1.440028479909090642e+01
2.160240634399781395e-02,1.561518722800000036e+00,-1.436061120409090641e+01
2.164147036993632409e-02,1.671462707199999898e+00,-1.438197390909090778e+01
2.168053439587483769e-02,1.196055644799999929e+00,-1.444578458636363472e+01
2.171959842181335129e-02,9.213787204000000175e-01,-1.441304693454545216e+01
2.175866244775186489e-02,2.951494995999999760e-01,-1.441498899863636218e+01
2.179772647369037850e-02,-6.157626464000000022e-01,-1.437975440727272591e+01
2.183679049962889210e-02,-9.124039627999999125e-01,-1.436588252090908924e+01
2.187585452556740570e-02,-4.984971980000000302e-01,-1.448823255863636206e+01
2.191491855150591930e-02,3.548194311999999795e-01,-1.447574786090908816e+01
2.195398257744443291e-02,7.340712663999999776e-01,-1.448712280772727112e+01
2.199304660338294304e-02,7.018568248000000009e-01,-1.442414444363636150e+01
2.203211062932145664e-02,9.573759184000000255e-01,-1.441693106272727043e+01
2.207117465525997024e-02,7.936191736000000052e-01,-1.442941576045454433e+01
2.211023868119848385e-02,1.339516000000000318e-02,-1.452235739909090739e+01
2.214930270713699745e-02,-4.696994395999999905e-01,-1.468549078272727115e+01
2.218836673307551105e-02,-4.389492908000000027e-01,-1.469686572954545234e+01
2.222743075901402465e-02,-1.093613863999999825e-01,-1.470602117454545343e+01
2.226649478495253826e-02,3.122329155999999939e-01,-1.467106402090908901e+01
2.230555881089105186e-02,4.502425119999999836e-01,-1.462695142227272527e+01
2.234462283682956199e-02,7.945953688000000348e-01,-1.464970131590908942e+01
2.238368686276807559e-02,8.571938860000000160e-01,-1.463777149363636099e+01
2.242275088870658920e-02,2.791643031999999636e-01,-1.463111298818181538e+01
2.246181491464510280e-02,3.872779215999999636e-01,-1.463582942954545274e+01
2.250087894058361640e-02,4.852635148000000176e-01,-1.460003996272727100e+01
2.253994296652213000e-02,1.842293200000000020e-01,-1.464165562181817926e+01
2.257900699246064360e-02,7.621368783999999952e-01,-1.464553974999999753e+01
2.261807101839915721e-02,1.150906616799999949e+00,-1.455176579818181715e+01
2.265713504433767081e-02,6.753775300000000037e-01,-1.456286330727272471e+01
2.269619907027618094e-02,3.023489391999999998e-01,-1.464248793499999834e+01
2.273526309621469454e-02,-1.959987103999999980e-01,-1.476511541045454301e+01
2.277432712215320815e-02,-5.242443463999999498e-01,-1.481033775999999769e+01
2.281339114809172175e-02,-3.076510364000000219e-01,-1.478675555318181623e+01
2.285245517403023535e-02,-2.025880279999999756e-01,-1.473626188681818050e+01
2.289151919996874895e-02,4.396263891999999673e-01,-1.476678003681817941e+01
2.293058322590726256e-02,1.214969426799999974e+00,-1.473959113954545330e+01
2.296964725184577616e-02,1.086233684800000043e+00,-1.471739612136363462e+01
2.300871127778428976e-02,7.460296576000000623e-01,-1.473903626409090784e+01
